0 1 2
7.366 0.0 1.440269
7.3465699343910815 0.0 1.4470851096902373
7.292683184718508 0.0 1.4677716492358468
7.211680510432384 0.0 1.4989965237202445
7.105131082690062 0.0 1.5343429765190568
6.970927123708247 0.0 1.5712920289210008
6.809220471500523 0.0 1.610976091957711
6.622605183355062 0.0 1.653718149549081
6.413969215875607 0.0 1.69911124383838
6.186317027770159 0.0 1.7465242262768321
5.943052021595145 0.0 1.7951061643818433
5.687695864714539 0.0 1.8436689582811019
5.423884082541626 0.0 1.8909697824567548
5.1552583699512216 0.0 1.935370392949106
4.885522198276847 0.0 1.9748944970570932
4.618166305731375 0.0 2.0067149514405496
4.354547212195001 0.0 2.0271802845130726
4.093896114575191 0.0 2.0348659486307423
3.836816757676204 0.0 2.0309114056383653
3.584761974238119 0.0 2.016356360957766
3.3397441923794826 0.0 1.9925882636202374
3.104400737462613 0.0 1.9607783041298412
2.8811473882127148 0.0 1.9218117058398803
2.6723425536545173 0.0 1.8766292991008466
2.4801787031728235 0.0 1.825943316812955
2.3065040879495564 0.0 1.770799633859553
2.153169603221574 0.0 1.7120746600774812
2.0215159863829273 0.0 1.6507498498364395
1.9127683540750642 0.0 1.5879743598493368
1.8276999161487497 0.0 1.524890296015913
1.766797033952347 0.0 1.462917799221857
1.7299141207772823 0.0 1.4041451756707604
1.7171651165163562 0.0 1.352133835394162
1.79849 0.0 1.2852
