0 1 2
7.366 0.0 1.440269
7.360233148754649 0.0 1.441759429119142
7.354466277159074 0.0 1.4432510059623638
7.337165560621242 0.0 1.447731475112429
7.31986470671941 0.0 1.4522196914000334
7.302563745978912 0.0 1.456713933239058
7.285262714012635 0.0 1.461212192112362
7.267961620995693 0.0 1.4657138941579058
7.250660507628528 0.0 1.4702167439275298
7.233359399348919 0.0 1.4747193067661335
7.216058311419534 0.0 1.4792207218806575
7.2102912922848486 0.0 1.4807206197234588
7.19299027558124 0.0 1.4852180178037029
7.175689340278519 0.0 1.4897108249876274
7.158388511814465 0.0 1.4941976066201321
7.1410878105392985 0.0 1.4986772149771372
7.123787261890798 0.0 1.503148215403543
7.106486881131632 0.0 1.5076097471062893
7.089186698787131 0.0 1.512060088499256
7.071886725032408 0.0 1.5164986657204036
7.066120117989721 0.0 1.517975322150586
7.04882045966344 0.0 1.5223961096484946
7.031521060802492 0.0 1.5268022636643839
7.014221941757098 0.0 1.5311926364741741
6.996923122877481 0.0 1.5355660803537852
6.979624614338751 0.0 1.5399220214411773
6.962326436491133 0.0 1.5442593120122705
6.9450286096848455 0.0 1.548576804342985
6.927731144095001 0.0 1.5528739245712804
6.921965407024312 0.0 1.5543015157970457
6.904668455277577 0.0 1.558569655992323
6.887371910535285 0.0 1.5628148417060015
6.870075777884992 0.0 1.567036786007061
6.852780077676919 0.0 1.5712343411714227
6.835484820086178 0.0 1.5754069333370448
6.818190025462992 0.0 1.579553414779849
6.800895698894914 0.0 1.5836734985688148
6.783601855644613 0.0 1.5877663239108817
6.777837354849919 0.0 1.589124190898791
6.760544178069393 0.0 1.5931794282772405
6.743251515131976 0.0 1.5972056856226708
6.72595937621278 0.0 1.6012023890730436
6.70866777657447 0.0 1.605168677835298
6.691376716217048 0.0 1.6091045519094338
6.6740862154907346 0.0 1.6130088635713715
6.6567962794830855 0.0 1.6168813258900911
6.639506918369213 0.0 1.6207213650035526
6.633743923490957 0.0 1.6219943004095465
6.616455340773083 0.0 1.6257904390769506
6.59916735838676 0.0 1.6295527198839965
6.581879971244437 0.0 1.6332814297617042
6.564593199696331 0.0 1.6369754209859937
6.547307048830002 0.0 1.6406344066258456
6.530021518645449 0.0 1.6442583866812588
6.5127366244053375 0.0 1.6478465003591747
6.495452366109669 0.0 1.6513987476595924
6.489691090825185 0.0 1.652574700380832
6.472407697413958 0.0 1.6560781694078528
6.45512495520984 0.0 1.6595449112643155
6.437842869300385 0.0 1.6629746390191997
6.42056144477315 0.0 1.6663670657414866
6.403280691803246 0.0 1.6697216175691356
6.386000605303118 0.0 1.6730385814331667
6.368721200535433 0.0 1.6763170965405199
6.351442472412632 0.0 1.6795574498222154
6.345683048998364 0.0 1.6806289596521806
6.328405236635561 0.0 1.683817665350279
6.3111281060052 0.0 1.6869679222916996
6.293851672369948 0.0 1.6900788696833826
6.276575930642249 0.0 1.6931507944563473
6.259300880822101 0.0 1.6961836966105948
6.242026527997064 0.0 1.6991772892151038
6.224752877254691 0.0 1.7021312853388555
6.2074799285949815 0.0 1.7050456849818494
6.201722433364262 0.0 1.7060084479552409
6.184450420814773 0.0 1.7088700522905582
6.167179110347946 0.0 1.7116920601451167
6.1499085070513395 0.0 1.7144741845878986
6.132638605837397 0.0 1.717216712549922
6.115369411793674 0.0 1.7199193571001679
6.098100919832615 0.0 1.722582405169656
6.080833135041777 0.0 1.7252055698273663
6.063566057421157 0.0 1.7277888510732988
6.057810520899321 0.0 1.728641145603997
6.040544379388921 0.0 1.7311716315422525
6.023278939961184 0.0 1.7336625209997505
6.006014207703668 0.0 1.7361135270454704
5.988750172441259 0.0 1.7385252235414532
5.971486839261516 0.0 1.7408973235566774
5.954224197989325 0.0 1.7432304009531847
5.936962258799799 0.0 1.7455238818689338
5.919701016605382 0.0 1.7477780532349445
5.913947418442204 0.0 1.748521027047029
5.896687097095339 0.0 1.7507232638984234
5.87942746256847 0.0 1.7528867650621194
5.8621685148616 0.0 1.7550115305381184
5.844910253974727 0.0 1.7570975603264187
5.827652674820296 0.0 1.759145141358042
5.810395772310752 0.0 1.7611545605640075
5.7931395413585385 0.0 1.7631261048753348
5.775883987051212 0.0 1.765059487361004
5.77013228654625 0.0 1.7656954359026344
5.752877622561142 0.0 1.7675786054598064
5.735623625045809 0.0 1.7694241870533614
5.718370283825141 0.0 1.7712327545453377
5.701117603986692 0.0 1.7730040210047164
5.6838655753553535 0.0 1.774738560293537
5.666614192843566 0.0 1.7764366593428194
5.64936346153889 0.0 1.7780980312215446
