0 1 2
7.366 0.0 1.440269
7.34414544141344 0.0 1.4433382831797303
7.28142788598547 0.0 1.4549609649426813
7.184199097382825 0.0 1.4773773303846671
7.058700243941699 0.0 1.5088144482026944
6.908664479314326 0.0 1.5451460191145
6.734880059283135 0.0 1.5827110285021637
6.5370744883663825 0.0 1.6208274607800779
6.317154301145864 0.0 1.6604838235719943
6.07884860995841 0.0 1.7016783539032017
5.825841646582407 0.0 1.7436176116732391
5.56199042694948 0.0 1.7852846877798552
5.291160258834272 0.0 1.825097781734053
5.017277085071619 0.0 1.8611934765377642
4.744001815673332 0.0 1.8905179373592407
4.472356125635261 0.0 1.9089050640697014
4.200766610917544 0.0 1.9157667481219303
3.9298189971205923 0.0 1.9135411435062635
3.6627639495741615 0.0 1.9040275062111587
3.4025821256791677 0.0 1.8881736092234396
3.1524261378054597 0.0 1.8667602456668144
2.9154502566914884 0.0 1.8404552303876411
2.694699920719869 0.0 1.8096422741702989
2.4930552467787095 0.0 1.7744201545528906
2.3129485845682263 0.0 1.7345985699057236
2.156021435847193 0.0 1.6899756100188676
2.0233512401719436 0.0 1.6402845837006974
1.9148765332979858 0.0 1.5858635965989578
1.8302949691086896 0.0 1.5280642421203283
1.7693540571516744 0.0 1.4686908559651894
1.7315587667338193 0.0 1.4106742398702008
1.7170761823243454 0.0 1.3580284394184705
1.79849 0.0 1.2852
