39 1
7.366 0.0 -1.440269
7.232660311378771 0.0 -1.4783022127006114
7.098985813125175 0.0 -1.5059886450066995
6.965319545042877 0.0 -1.5339294181883
6.831653311760457 0.0 -1.5618712668070063
6.697986573879797 0.0 -1.5897975215876792
6.5643168780094525 0.0 -1.6176323642143624
6.430636046177945 0.0 -1.6451230669672017
6.296914898687036 0.0 -1.671367875833018
6.1631760902577195 0.0 -1.6970669003676604
6.029406884134412 0.0 -1.7218265305904208
5.895585321593696 0.0 -1.7449681656875646
5.761731482165542 0.0 -1.7671123328691147
5.627838057875442 0.0 -1.7880331903428628
5.493873520033345 0.0 -1.8067563920909895
5.225763084781634 0.0 -1.8385981551105695
4.957395774225764 0.0 -1.8625015791339772
4.688818115803472 0.0 -1.8799045235716152
4.420054347630229 0.0 -1.8915560303676455
4.151117954659007 0.0 -1.8978728314005497
3.8820266326280914 0.0 -1.8994017864386077
3.61276493039137 0.0 -1.8956654014068615
3.3433257313736595 0.0 -1.8864437494171824
3.0736935322290275 0.0 -1.8712577232389551
2.8038524468128774 0.0 -1.8496163858334
2.5336941779028894 0.0 -1.8181729769273898
2.398456347301341 0.0 -1.7975470104128397
2.263047579695927 0.0 -1.7716384968347914
2.1273098662376952 0.0 -1.7355644140145419
2.04542664037932 0.0 -1.7003039626700682
2.0316727222417503 0.0 -1.6911293928945068
2.0178463507568587 0.0 -1.679715763064754
2.003896839901409 0.0 -1.6644966990362633
1.9953017728540736 0.0 -1.6484008374659749
1.9888109912088838 0.0 -1.6141608494748196
1.9934747792256262 0.0 -1.5919403894135427
2.0010621287873294 0.0 -1.5768942809937654
2.0139581081169196 0.0 -1.5595555620824568
2.036636 0.0 -1.538987
