7.31784958E-02              4.52273007E-02
6.82320198E-02              4.42887802E-02
6.32675216E-02              4.33075274E-02
5.82962949E-02              4.22622599E-02
5.33277757E-02              4.11310155E-02
4.83680234E-02              3.98908322E-02
4.34230705E-02              3.85184407E-02
3.85003750E-02              3.69890912E-02
3.36408452E-02              3.52641119E-02
2.89180938E-02              3.33002473E-02
2.44230575E-02              3.10741399E-02
2.02003835E-02              2.86007832E-02
1.62388514E-02              2.59171685E-02
1.25058215E-02              2.30429172E-02
8.99526970E-03              1.99437462E-02
5.85151860E-03              1.65534784E-02
3.20963160E-03              1.27673216E-02
1.17620940E-03              8.34921000E-03
4.88558000E-05              3.39447920E-03
9.53574600E-04              -4.86491880E-03
2.00333310E-03              -7.17903350E-03
4.02950470E-03              -1.01890698E-02
6.98345060E-03              -1.32295408E-02
1.10152435E-02              -1.62985182E-02
1.59829412E-02              -1.92628230E-02
2.30089145E-02              -2.26174466E-02
3.19972433E-02              -2.61872498E-02
4.30029991E-02              -2.98640021E-02
5.59969284E-02              -3.36055083E-02
7.10011014E-02              -3.73537672E-02
8.99973944E-02              -4.14846637E-02
1.15005337E-01              -4.61166052E-02
1.49997600E-01              -5.14467803E-02
1.99996212E-01              -5.71296819E-02
2.50005825E-01              -6.08615670E-02
2.99998235E-01              -6.27497878E-02
3.49997397E-01              -6.27976685E-02
4.00003780E-01              -6.10209500E-02
4.49995415E-01              -5.74508863E-02
5.00004716E-01              -5.22366872E-02
5.50000585E-01              -4.56284154E-02
5.99992802E-01              -3.79903442E-02
6.50003529E-01              -2.97926296E-02
7.00003965E-01              -2.15054764E-02
7.50003791E-01              -1.35750501E-02
7.99982952E-01              -6.56959950E-03
8.50008605E-01              -1.21028300E-03
9.00017908E-01              1.60595340E-03
9.39965280E-01              1.23147900E-03
9.65020077E-01              -5.50597900E-04
9.80007199E-01              -2.32911100E-03
9.89988689E-01              -3.81176150E-03
1.00000000E+00              -5.40100000E-03
