0 1 2
7.366 0.0 -1.440269
7.312365062373206 0.0 -1.4588172645762303
7.231849012179075 0.0 -1.4849632706150864
7.151288232764321 0.0 -1.5099024728075603
7.097559509840752 0.0 -1.5260090376177455
7.043818276123868 0.0 -1.5417574392195377
6.963183611029206 0.0 -1.5647791020400184
6.882524727322659 0.0 -1.587148528117986
6.828738578559063 0.0 -1.6017281703106987
6.774943455196506 0.0 -1.6160571064975429
6.7211397486353155 0.0 -1.6301456462514867
6.667326181248482 0.0 -1.644003075727343
6.613505211872662 0.0 -1.657636909052492
6.55967491727165 0.0 -1.6710537399362468
6.50583715187295 0.0 -1.6842594752786944
6.45199266428584 0.0 -1.6972595205708525
6.398138260655752 0.0 -1.7100556272401368
6.344277141845903 0.0 -1.7226319154224217
6.290405235209624 0.0 -1.7349526759169587
6.2365229531731945 0.0 -1.7469858329865833
6.182628661326587 0.0 -1.7587026489488258
6.128721370868961 0.0 -1.7700770785667133
6.074800134199516 0.0 -1.781084161821481
6.020864127317552 0.0 -1.791702194348987
5.966912526222371 0.0 -1.8019094717850883
5.912944548113311 0.0 -1.8116853749838482
5.8589595131897925 0.0 -1.8210119978448502
5.804957503851889 0.0 -1.829891510804507
5.750939344100297 0.0 -1.8383456182269629
5.6969058579357155 0.0 -1.8463960244763598
5.64285772515872 0.0 -1.8540606356531155
5.5887956461699035 0.0 -1.8613579004667529
5.534720197769757 0.0 -1.8683030119721715
5.480631956758768 0.0 -1.87491116322427
5.426531438137373 0.0 -1.8811959194506398
5.37241913630599 0.0 -1.887170303269765
5.318295463264972 0.0 -1.8928451668637178
5.264160872214698 0.0 -1.8982324476327763
5.210015692755451 0.0 -1.903340827322599
5.1558602956875434 0.0 -1.9081800728970488
5.101694969411222 0.0 -1.9127577808835763
5.047519961126692 0.0 -1.9170804625914242
4.993335476834133 0.0 -1.9211535441116288
4.939141784333769 0.0 -1.9249840793625363
4.884939027825722 0.0 -1.9285758666078707
4.8307274339101856 0.0 -1.9319348745477722
4.776507126187264 0.0 -1.935064358836863
4.722278269457096 0.0 -1.93796866034797
4.668041007919806 0.0 -1.9406515773448203
4.613795444575478 0.0 -1.9431158228729297
4.55954170302422 0.0 -1.9453646525869202
4.505279865666099 0.0 -1.947400236923206
4.451010014901187 0.0 -1.9492247463182029
4.396732212529536 0.0 -1.9508398085992205
4.3424465203511975 0.0 -1.9522470515935688
4.288153000166224 0.0 -1.9534481031285589
4.233851672574634 0.0 -1.954443505813296
4.179542558176445 0.0 -1.9552338022568816
4.125225656971656 0.0 -1.9558189924593161
4.070900989560284 0.0 -1.9561996190297042
4.016568514742295 0.0 -1.9563745967498365
3.9622282119176715 0.0 -1.9563433830106134
3.9078800398863787 0.0 -1.9561048925938227
3.8535239368483643 0.0 -1.9556574976721577
3.7991598410035756 0.0 -1.9549995704183059
3.7447876493519248 0.0 -1.9541283977867496
3.6904072794933427 0.0 -1.9530418093410766
3.636018587227707 0.0 -1.951736006817558
3.581621428354895 0.0 -1.9502071919524704
3.527215658674786 0.0 -1.9484515664820905
3.4728010721872034 0.0 -1.946463704315381
3.418377442291957 0.0 -1.9442376367522018
3.36394456298887 0.0 -1.9417679377015182
3.3095021458777003 0.0 -1.939047010635881
3.2550498613581684 0.0 -1.9360661738096332
3.2005873592299743 0.0 -1.9328162028680114
3.1461142686928065 0.0 -1.9292873308471532
3.0916301159462645 0.0 -1.9254670777376757
3.0371343653898926 0.0 -1.921341335702886
2.9826264608232185 0.0 -1.9168954542969896
2.9281057018456496 0.0 -1.9121109848104632
2.873571346856558 0.0 -1.9069683933155774
2.8190224688551586 0.0 -1.901443262402672
2.7644580172405586 0.0 -1.8955079190074673
2.709876797211747 0.0 -1.889130891801953
2.655277284367431 0.0 -1.8822720277124645
2.600657748306145 0.0 -1.8748857475743035
2.5460160672260885 0.0 -1.8669161626497994
2.491349563124995 0.0 -1.8582927337554915
2.4366549606000865 0.0 -1.848929186043909
2.381928098447836 0.0 -1.838715912476132
2.327163476463582 0.0 -1.8275080364215022
2.2723535756409516 0.0 -1.8151075055572206
2.217487580970781 0.0 -1.8012294501039086
2.1625489712390635 0.0 -1.7854386975604986
2.1075100188223033 0.0 -1.7670048960735854
2.0523146298729547 0.0 -1.744450521054136
1.9967366367993309 0.0 -1.7118182671540176
1.968511167092588 0.0 -1.6840053385174465
1.9451370891344952 0.0 -1.6408487009347903
1.93940459808276 0.0 -1.6186710094972545
1.939030705444024 0.0 -1.6159791161701873
1.938527774295924 0.0 -1.60988831941834
1.9385920692722607 0.0 -1.6044253405278022
1.9387842491569849 0.0 -1.602330878952247
1.9431681188657004 0.0 -1.5889855802061463
1.9641697752130565 0.0 -1.5696520977666728
2.036636 0.0 -1.538987
