39  1
7.366 0.0 -1.440269
7.232131800079747 0.0 -1.4762694563713266
7.0981612857020835 0.0 -1.5082939479660529
6.964158173236688 0.0 -1.5390516699185801
6.830115418945335 0.0 -1.5682689008430142
6.6960468468575725 0.0 -1.5964828459002534
6.561933142155787 0.0 -1.6229429265655921
6.427797793211148 0.0 -1.6485619066730948
6.293623897825041 0.0 -1.6726829626609407
6.159424406492546 0.0 -1.695809353927604
6.025183886771451 0.0 -1.7173413720035966
5.890899551670844 0.0 -1.7371707137421375
5.756577058366308 0.0 -1.755517218366543
5.622223963624245 0.0 -1.7726745436628608
5.4878315736968855 0.0 -1.7883048484717312
5.218954157592002 0.0 -1.8159655908076606
4.949957441637332 0.0 -1.8389903118754158
4.6808425489486165 0.0 -1.857422656226682
4.411617521589186 0.0 -1.871575140404411
4.142283149899742 0.0 -1.8814784772412716
3.872856752047698 0.0 -1.887805654947857
3.6033066034797843 0.0 -1.8893238496443934
3.333645862675482 0.0 -1.88654440305374
3.0638421811283347 0.0 -1.8782102443229658
2.793871751557763 0.0 -1.8633962167206088
2.5236742723544365 0.0 -1.8397589849961722
2.3884315312895055 0.0 -1.8223444371394582
2.25301444383787 0.0 -1.7981547461602374
2.1172332311706104 0.0 -1.7598150604665177
2.0352407267588157 0.0 -1.7164571543722764
2.021466473433142 0.0 -1.7050014461419805
2.007610010808377 0.0 -1.6903510644924582
1.9935874518446308 0.0 -1.6692461385877666
1.984988813126697 0.0 -1.6493900221051696
1.9786864083872926 0.0 -1.6140030909387924
1.9833266572930244 0.0 -1.5847982408936587
1.9910863146870579 0.0 -1.5720513384438113
2.0042116566959063 0.0 -1.558290194587797
2.036636 0.0 -1.538987
